"country","year","happy","trust","authority","petition","god","homosex","abortion","proud","postmat","autonomy"
"MLI",2005,1.7128987517337,1.80582524271845,1.27877947295423,2.23162274618585,9.2635228848822,2.89875173370319,3.4757281553398,1.10818307905687,1.65742024965326,-0.525658807212205
"MMR",2017,1.82986111111114,1.84982638888893,2.04079861111114,2.73524305555555,9.71961805555541,1.71093750000002,1.41145833333335,1.16145833333336,1.89062500000004,-0.205729166666666
"MNE",1995,2.08029197080292,1.74452554744526,1.5036496350365,2.36496350364964,5.92700729927007,1.91970802919708,4.21167883211679,1.7007299270073,1.59124087591241,0.138686131386861
"MNE",1999,2.25303643724697,1.65384615384616,1.79149797570851,2.03238866396761,6.52834008097168,1.48785425101215,3.92914979757085,2.30161943319839,1.56275303643725,0.412955465587047
"MNG",2017,2.06849707135286,1.74510454052941,1.82078627844098,1.75527729356526,5.41088390374376,3.73695560510066,4.15576943726894,1.79035668858832,1.80880576712167,0.512423615642747
"MYS",2005,1.69126378286682,1.91263782866832,1.52926208651398,2.6174724342663,8.06361323155222,3.01865988125527,2.98218829516537,1.36810856658184,1.74300254452924,0.26972010178117
"MYS",2010,1.47503900156004,1.91575663026518,1.50546021840871,2.85725429017156,9.03120124804992,2.35491419656784,2.11856474258969,1.38845553822151,1.66536661466456,0.230889235569423
"MYS",2017,1.97103658536581,1.80411585365849,1.60365853658533,2.09756097560972,8.46189024390251,3.59070121951223,3.52362804878052,1.95274390243898,1.79573170731703,0.0579268292682927
"NGA",1990,2.02615933412605,1.76575505350775,1.10582639714627,2.53745541022593,9.73721759809755,1.85255648038051,2.77764565992867,1.49346016646851,1.71224732461358,-1.0820451843044
"NGA",1995,1.71356679760219,1.82395501782653,1.21542060648915,2.55154901414161,9.63858158890203,1.54932427679164,1.95744525129575,1.54974298652684,1.6013659997201,-0.838588647219032
"NGA",1999,1.4187035069075,1.73857598299675,1.19447396386819,2.59139213602549,9.62805526036128,1.50106269925607,1.6562167906482,1.38735387885224,1.73751328374064,-0.897980871413368
"NGA",2010,1.63550552114583,1.84980536939205,1.34016177099831,2.59547786067234,9.01609462803132,1.89999321456137,2.05417163132688,1.41806742177846,1.70738669213394,-0.59672432241878
"NGA",2017,1.8906531153922,1.874602734286,1.09756145332956,2.57663292099994,9.45931209927342,1.49531355965134,1.68694493094645,1.44349560796198,1.80036956880656,-0.787429161587953
"NIC",2017,1.66109154929578,1.96654929577469,1.14524647887325,2.5220070422535,9.62940140845049,3.26936619718311,2.0545774647887,1.17253521126761,1.93221830985917,-0.758802816901417
"NIR",2017,1.63063507822041,1.60341467351016,1.49463071400656,1.3212818968319,5.84396670601943,6.48004433460653,4.88736081107958,1.81064164463093,1.97365665206238,0.277212942019917
"NLD",2005,1.61980326851201,1.54085317453655,1.3177307766101,1.70006092523527,4.49842628464552,7.21105371014333,5.59210721157445,1.91155785035606,1.97473453236946,0.560732456332078
"NLD",2010,1.74152823920263,1.29435215946842,1.23189368770762,1.70498338870429,4.28438538205985,8.05249169435227,6.62790697674422,1.96943521594681,1.90764119601325,0.64053156146179
"NLD",2017,1.81036931818185,1.34801136363639,1.33948863636366,1.53267045454548,3.45951704545451,9.13778409090914,7.80255681818184,2.02414772727276,1.89701704545458,0.578835227272733
"NOR",1995,1.74636979670862,1.33494675701839,2.14133591481122,1.43368828654404,4.61665053242983,5.74540174249757,5.56534365924492,1.59632139399806,1.97095837366894,0.868344627299128
"NOR",2005,1.66737739872069,1.25159914712154,2.09168443496803,1.3901918976546,4.07995735607677,7.80810234541575,6.74307036247333,1.57995735607677,2.11727078891258,0.9680170575693
"NZL",1995,1.72408963585434,1.48319327731092,1.59523809523809,1.06862745098039,5.34733893557421,5.03221288515405,5.21008403361343,1.38235294117647,2.14845938375349,0.6078431372549
"NZL",1999,1.62129144851657,1.41884816753926,1.50610820244327,1.10994764397905,5.03141361256545,5.53403141361256,5.40663176265271,1.2914485165794,2.11867364746945,0.739965095986036
"NZL",2010,1.69634703196347,1.36529680365297,1.47716894977169,1.15525114155251,5.00913242009132,6.46575342465752,5.5228310502283,1.42237442922374,1.94748858447488,0.760273972602737
"NZL",2017,1.71705426356589,1.34496124031008,1.64922480620155,1.1608527131783,4.1124031007752,7.89147286821703,7.1065891472868,1.3953488372093,2.06589147286822,0.872093023255815
"PAK",1995,0,0,0,0,0,0,0,0,0,0
"PAK",1999,2.04247910863508,1.70891364902505,1.44080779944288,2.6490250696379,9.99999999999999,1.05710306406684,1.93732590529246,1.22771587743731,1.42061281337046,-0.882311977715868
"PAK",2010,1.73862419200338,1.75886121884075,1.93913980329758,2.34823582311343,9.59414730648237,1.5501346848799,1.49329058935138,1.26214249930612,1.84640682572323,-0.402613521872423
"PAK",2017,1.63735514655763,1.78323108384462,1.88820722563057,2.55282890252215,9.62167689161562,1.50374914792095,1.73278800272668,1.17450579413772,1.86162235855491,-0.623721881390598
"PER",1995,2.09947643979058,1.94450261780103,1.34031413612566,2.13926701570681,8.97905759162313,3.40523560209423,2.31204188481676,1.25340314136126,1.85759162303665,-0.526701570680629
"PER",1999,2.03802281368824,1.89429657794682,1.20684410646389,1.97642585551335,9.17338403041829,2.56958174904941,1.7634980988593,1.30646387832701,1.94448669201525,-0.457794676806082
"PER",2005,0,0,0,0,0,0,0,0,0,0
"PER",2010,1.8688121649893,1.92112499374378,1.2797650433177,2.22831388072745,8.87863359428527,3.73354338849929,2.39065067613867,1.41416046776563,1.83805500130195,-0.371483252560285
"PER",2017,1.8217321408142,1.9588370365024,1.34890332298404,2.31687675056254,9.12704296481463,2.86067161177455,2.24988463173745,1.3546321186039,1.79727301205139,-0.309871685223656
"PHL",1995,1.68434782608698,1.94434782608699,1.33043478260871,2.56956521739131,9.66608695652179,3.75217391304351,2.31130434782611,1.33478260869567,1.70521739130438,-0.268695652173913
"PHL",1999,1.74832610198968,1.91663497571967,1.36249294718921,2.58214221523719,9.58692916882595,3.89149697738577,2.74854851031575,1.15902146341631,1.66253316059775,-0.0140513125204493
"PHL",2010,1.61819743472683,1.96915298083963,1.24735352947209,2.57784075772756,9.48495089084698,4.50308365129555,3.08358307880148,1.17345125449077,1.77715328694716,-0.052832054205106
"PHL",2017,1.56092509919799,1.94645306229336,1.21513125675822,2.45675745453782,9.4406237671115,4.50172442572399,3.02403542844122,1.12641021395542,1.78341261840085,-0.146071487278691
"POL",1995,0,0,0,0,0,0,0,0,0,0
"POL",2005,1.87489708230337,1.80661464338042,1.64807961080773,2.15628224848889,8.69118118351166,3.12267653363489,3.02780758010697,1.40780970080521,1.77015367986433,-0.294085298071153
"POL",2010,1.81534101158729,1.77452179866634,1.62930826979237,2.04339739538517,7.86276512006558,3.58059724313366,3.08254716959669,1.43139800924471,1.83034868724443,-0.108194739353408
"PRI",1995,1.65944881889764,1.94192913385826,1.07775590551181,1.9763779527559,9.7027559055119,2.83562992125989,1.96948818897637,1.15452755905512,2.09842519685039,-0.76771653543307
"PRI",1999,1.5237341772152,1.77531645569621,1.07278481012659,2.16772151898734,9.74367088607584,3.45727848101263,2.0363924050633,1.05696202531646,2.10126582278482,-0.531645569620255
"PRI",2017,1.61555555555553,1.84666666666663,1.14888888888887,2.15999999999999,9.46555555555552,5.54555555555557,2.68444444444444,1.14111111111109,2.02444444444442,-0.328888888888889
"PSE",2010,2.17810026385223,1.8258575197889,1.42348284960421,2.48548812664909,9.71635883905018,1.4036939313984,2.18601583113456,1.36675461741424,1.61609498680737,-0.613456464379947
"QAT",2010,0,0,0,0,0,0,0,0,0,0
"ROU",1995,2.43693693693696,1.82432432432435,1.42905405405407,2.19932432432434,7.88400900900909,2.26238738738741,4.94594594594594,1.69594594594596,1.59009009009011,0.415540540540538
"ROU",2005,2.37262658227844,1.82990506329114,1.24604430379745,2.56803797468352,9.14161392405053,2.12420886075945,3.36234177215185,1.81249999999998,1.58702531645568,-0.178797468354431
"ROU",2010,2.20767315960417,1.92251297958886,1.32861435687797,2.46080281049362,8.90603004430933,2.28157102212881,2.894031270019,1.71907101466004,1.78126371741517,0.0844013857394231
"ROU",2017,2.02602660143905,1.89048902747976,1.41047322863723,2.37028880157485,8.65067920834628,2.22324648706431,2.99109388352046,1.62403355803513,1.80217226833288,0.0526815918594822
"RUS",1990,2.43425324675322,1.61363636363636,1.36444805194803,1.97646103896102,3.93425324675319,1.45292207792204,4.54383116883113,2.1931818181818,1.64285714285713,0.35146103896104
"RUS",1995,2.47586206896553,1.78007662835254,1.43524904214563,2.38237547892721,5.29348659003832,1.81762452107284,4.96704980842909,2.04444444444447,1.47279693486594,0.295785440613026
"RUS",2005,2.22799656713145,1.74782697864166,1.59857740526322,2.59336687997121,6.05395104453487,2.50142301491497,3.96188282281196,1.70612239618206,1.50171074515777,0.435107835560432
"RUS",2010,2.0885366097522,1.71705024943806,1.42062877466142,2.50310205423311,6.68831871373776,2.5552235315654,4.21899499330439,1.90514594305983,1.50372212176492,0.33983185132573
"RUS",2017,2.00516008664444,1.76576829008646,1.57173790656865,2.4065840863523,6.19235201919192,2.67404973480679,4.56456576433541,1.67180826847726,1.52423806731255,0.473555625761459
"RWA",2005,2.03932151117964,1.95373939861217,1.10639938319198,2.60986892829612,9.51272166538162,1.52814186584428,1.74094063222825,1.22513492675406,1.85505011565152,-0.327679259830377
"RWA",2010,1.69888231426695,1.83366206443133,1.37212360289284,2.3576594345825,7.6936226166996,1.49901380670611,2.22287968441814,1.19986850756081,1.48652202498357,-0.370808678500987
"SAU",1999,0,0,0,0,0,0,0,0,0,0
"SGP",1999,1.75933731026833,1.82664903050924,1.54632165933642,2.45130037715355,7.10521533317554,2.54919494507343,2.90857449319786,1.63059243456087,1.80051921996129,0.371834852761482
"SGP",2010,0,0,0,0,0,0,0,0,0,0
"SGP",2017,1.86769941370094,1.65655750580746,1.76474835730096,2.41247414598294,6.71552950730714,3.42109760406091,3.30249477224394,1.56740976911097,1.76714771030686,0.544979775101591
"SLV",1999,0,0,0,0,0,0,0,0,0,0
"SRB",1995,2.14786418400878,1.70646221248633,1.62979189485215,2.24096385542171,5.19386637458926,2.33625410733843,5.14129244249727,1.87185104052576,1.56407447973715,0.42278203723987
"SRB",1999,2.11610486891386,1.81897627965044,1.60674157303371,2.02996254681648,6.02621722846438,2.02746566791511,4.61672908863917,1.91260923845194,1.58801498127341,0.556803995006243
"SRB",2005,2.28965517241377,1.86379310344825,1.48103448275861,1.98103448275861,7.31896551724139,4.85172413793105,4.87758620689656,1.6206896551724,1.54827586206895,0.455172413793104
"SRB",2017,2.02545454545456,1.85575757575759,1.71151515151516,2.03636363636365,6.57212121212117,3.7163636363636,4.40727272727269,1.76606060606062,1.79151515151516,0.366060606060607
"SVK",1990,0,0,0,0,0,0,0,0,0,0
"SVK",1995,2.23514538558788,1.71554993678889,1.64728192161821,1.83312262958282,6.51327433628317,5.38685208596713,4.75600505689002,1.6510745891277,1.63969658659925,-0.0139064475347661
"SVK",2017,2.24857986881895,1.7699115300072,1.55886278700328,1.72752820125243,6.10414405962516,4.93284539807736,4.87084262648827,1.80290033487705,1.69225021773907,0.269836544050674
"SVN",1995,2.14180929095355,1.84718826405869,1.7640586797066,2.1320293398533,5.17848410757945,3.71638141809292,5.59413202933983,1.47799511002444,1.95232273838631,0.722493887530561
"SVN",2005,2.00821917808221,1.81232876712332,1.77534246575344,2.0109589041096,5.32739726027395,5.56849315068491,6.16027397260273,1.53150684931509,1.95479452054797,1.00821917808219
"SVN",2010,1.95467422096317,1.78470254957507,1.67280453257791,2.00141643059491,4.78895184135978,5.46458923512747,6.83852691218126,1.59490084985837,1.8243626062323,0.883852691218133
"SWE",1995,1.63613861386137,1.38366336633662,2.3836633663366,1.31311881188117,3.85396039603956,7.12995049504947,7.34900990099008,1.65965346534652,2.11757425742573,0.741336633663367
"SWE",1999,1.69281263558921,1.31906153436433,1.98720270702243,1.14879854997476,3.99415518958555,7.7049358902508,7.45550825042779,1.71405402596999,2.16920940639467,0.800608068608499
"SWE",2005,1.60646780791039,1.31884416595712,2.33033821763068,1.26075047205868,3.84993862523519,8.44826560162029,7.92151560709368,1.71412881709146,2.18517046232272,1.06129381318741
"SWE",2010,1.64366835631262,1.36275062305488,2.31881292003256,1.34198914410273,3.41005131379451,8.25847898990356,7.9532412730395,1.72440611561092,2.25892964257587,0.906214849566225
"THA",2005,1.67567567567568,1.58281358281359,2.06167706167704,2.78655578655572,7.96049896049898,3.09771309771312,2.47262647262648,1.16285516285516,1.77962577962579,0.0984060984060983
"THA",2010,1.67401267531987,1.69144287854727,1.94222318071721,2.57350156893795,4.15810578707194,2.8313369768831,1.92916871646799,1.17592405573101,1.7425639611848,0.0622292019752076
"THA",2017,1.80627022413128,1.66567801466292,2.23446552014802,2.49176700033768,4.8962837565079,4.05438971258526,2.30499500890584,1.33605682244183,1.85984419791498,0.480387767110812
"TJK",2017,0,0,0,0,0,0,0,0,0,0
"TTO",2005,1.63025769121333,1.9625387337466,1.1121619411951,2.01792100152245,9.67956959108601,1.93223083139699,2.30721309011074,1.11013881843956,1.72366973099479,-0.625265755475005
"TTO",2010,1.59484777517562,1.9672131147541,1.12412177985948,2.00468384074939,9.69203747072595,1.74707259953158,2.18149882903978,1.14168618266978,1.67564402810303,-0.549180327868853
"TUN",2010,2.06451612903228,1.82981090100114,1.22691879866518,2.67074527252501,9.68409343715236,1.15127919911013,2.08787541713013,1.50945494994439,1.28364849833148,-0.271412680756395
"TUN",2017,2.07875894988065,1.86992840095464,1.40692124105011,2.67780429594268,8.77207637231501,1.29832935560858,2.87828162291168,1.45346062052505,1.5143198090692,-0.337708830548927
"TUR",1990,1.92028135990623,1.90152403282534,1.44079718640095,2.31184056271983,8.85932004689338,1.59906213364597,4.33645955451351,1.4208675263775,1.96717467760846,-0.321219226260259
"TUR",1995,0,0,0,0,0,0,0,0,0,0
"TUR",1999,0,0,0,0,0,0,0,0,0,0
"TUR",2005,1.77741835996708,1.95145043223736,1.52571196194942,2.41791676632315,9.42929664369739,1.73800076459048,2.35932256738849,1.22871519597026,1.79791191539559,-0.128426179148197
"TUR",2010,1.80811533491572,1.8684632888237,1.56020297223798,2.49979139327772,9.25542928009487,1.64042442556805,2.20229699528438,1.22265041265719,1.77387132439589,0.0411770474876369
"TUR",2017,1.91404958677682,1.84407713498619,1.73443526170795,2.4049586776859,8.01101928374638,2.04848484848482,2.61046831955919,1.44683195592284,1.80495867768591,-0.0859504132231403
"TWN",1995,1.783570300158,1.609794628752,1.6224328593997,2.39810426540286,5.42654028436022,2.0094786729858,2.94470774091629,2.19273301737759,1.55924170616116,0.612954186413903
"TWN",2005,1.96299160459042,1.75561106651046,2.15241367322255,2.61384106195064,6.11879110654819,3.80680045876571,3.52829972766402,2.36655781806162,1.48902379463094,0.888023179023757
"TWN",2010,1.84260219946756,1.68167589499366,2.22180000800973,2.37426812504388,6.21803175022835,4.81436684289764,3.60723624181156,2.18805294429686,1.62280034050289,0.842203998943671
"TWN",2017,1.85123480421646,1.69138084276071,2.44572314942361,2.2098535402505,6.03375062411309,4.47204194918371,3.34685805063146,2.04400627877548,1.66904246622832,0.815920151785631
"TZA",1999,1.48167539267017,1.92670157068061,1.21361256544503,2.33612565445027,9.65235602094254,1.10680628272251,1.28376963350786,1.25654450261781,1.70052356020942,-0.537172774869112
"UGA",1999,1.93790078139071,1.92197570193142,1.26627376380465,2.16742079886278,9.35380462831881,1.22571259147315,1.73601070017302,1.42847637779488,1.80347638624076,-0.714314359228053
"UKR",1995,2.49851190476193,1.6882440476191,1.40848214285718,2.3482142857143,5.87500000000004,2.12276785714289,4.3095238095238,2.18303571428573,1.50520833333338,0.212053571428571
"UKR",2005,2.19607273350103,1.71406568851914,1.26604836413092,2.57829862425436,7.35574173043098,2.62321813380802,3.90514155052793,1.9981705194406,1.56420218729813,0.163820171323349
"UKR",2010,2.14014238192354,1.74557618649414,1.55209966503566,2.67680261316945,7.26886982132331,2.51060399926218,3.6878972144086,2.0698168156549,1.59377316893131,0.152954319185622
"UKR",2017,2.00457764019261,1.68773527835922,1.82932508380155,2.24018791798084,6.83219214585648,3.02965178969332,4.22714287886844,1.81354464657063,1.60559491185062,0.367552195253879
"URY",1995,2.01958923466214,1.7801107572191,1.51921361312502,1.97017314947083,6.78672823257365,3.93503652848173,3.73442533331212,1.30745967214602,2.06014096806098,0.446381196042165
"URY",2005,1.82869692532943,1.7276720351391,1.41142020497804,2.07027818448023,7.44509516837484,5.62957540263541,4.43484626647144,1.26939970717423,2.09516837481699,0.292825768667643
"URY",2010,1.77414075286416,1.84451718494271,1.37806873977087,2.20785597381343,6.63993453355153,6.42225859247133,4.05728314238953,1.52700490998364,2.04909983633388,0.242225859247136
"URY",2017,1.63465946126741,1.8374037879736,1.26951026013993,1.89176080283678,6.31766356080098,6.75871190430866,4.76549125063169,1.38185874721315,2.02712757337048,0.36176471696048
"USA",1995,1.56306715680181,1.62355147479172,1.26916993159174,1.33220991767338,8.20942625897949,3.71544868069658,3.90414633562968,1.21888130519937,2.13250244968716,-0.0557451846207599
"USA",1999,1.67055305893046,1.63458143610757,1.35550877387309,1.20473635563874,8.48104304255425,4.77215367422772,4.41782609144132,1.3226242391924,2.16141749798836,0.21776635037022
"USA",2005,1.73274010382041,1.59820800467289,1.47030347927875,1.34169483566392,8.23986938892374,4.5800943389131,4.49003660242473,1.43136529766997,1.96737255016641,0.166385014097863
"USA",2010,1.75668600431467,1.63575979938232,1.50945275624051,1.43967704959881,7.72124254816476,5.457411291251,4.84618310867291,1.51831236892027,1.93922906353393,0.202169353748817
"USA",2017,1.84665679998127,1.6217400238935,1.52526912679477,1.46397931201194,7.04114376108776,6.24642285737201,4.89744511270035,1.77767790292171,2.10531526921961,0.432117775768699
"UZB",2010,0,0,0,0,0,0,0,0,0,0
"UZB",2017,0,0,0,0,0,0,0,0,0,0
"VEN",1995,1.51053639846742,1.86398467432951,1.15900383141762,2.2193486590038,9.22509578544062,1.94636015325667,2.24521072796933,1.07854406130268,1.8199233716475,-0.507662835249044
"VEN",1999,1.56300997280146,1.83680870353585,1.13417951042613,2.02357207615598,9.55485040797829,2.43427017225749,1.98368087035358,1.09066183136901,1.90117860380783,-0.0543970988213961
"VEN",2017,1.86960203217612,1.85774767146489,1.25571549534293,2.35986452159187,9.11007620660459,4.17950889077055,2.83996613039795,1.29974597798476,1.75698560541915,-0.408128704487724
"VNM",1999,1.54605263157892,1.60131578947366,1.15131578947366,2.39999999999998,5.18289473684213,1.64605263157892,2.36184210526314,1.20526315789472,1.86842105263155,0.476315789473685
"VNM",2005,1.81578947368417,1.48217317487263,1.1171477079796,2.69100169779285,4.88030560271649,1.8285229202037,2.40577249575549,1.14431239388792,1.77589134125633,0.842105263157892
"VNM",2017,1.5525,1.72333333333335,1.1725,2.71666666666662,6.02750000000003,5.64250000000001,4.1675,1.46,1.90083333333333,0.265833333333333
"YEM",2010,2.068669527897,1.59227467811159,1.16094420600859,2.65236051502146,9.84334763948501,1.53648068669527,2.21888412017167,1.22317596566524,1.34978540772532,-0.832618025751072
"ZAF",1981,1.91906283280088,1.71139510117149,1.37593184238554,2.16613418530353,8.45580404685841,2.20021299254527,2.9787007454739,1.8083067092652,1.75612353567628,-0.337593184238551
"ZAF",1990,2.14399273027895,1.69767535929059,1.18493368325108,2.02616242800127,9.05783677417702,2.33655540636473,2.86143937717714,1.44515898459545,1.71417162346535,-0.482665039471512
"ZAF",1995,1.9242810271425,1.81108033121093,1.24957216751555,2.28893187739357,9.16750009744589,2.55107291688061,2.44578574706347,1.20413703962701,1.63043683668195,-0.493702647695925
"ZAF",1999,1.85560510958914,1.87967295666958,1.29232511988326,2.10765114976643,9.08384243487422,3.17579255859018,3.05301027833532,1.32290424604885,1.69832788216228,-0.0917014225567673
"ZAF",2005,0,0,0,0,0,0,0,0,0,0
"ZAF",2010,1.87592706609553,1.75681517195829,1.55881367555019,2.33646384865641,8.04098149615792,4.31041130360898,4.12643116486059,1.4740220320478,1.75069331093729,0.20033471063176
"ZMB",2005,2.2366273798731,1.88576609247511,1.43336355394379,2.34179510426114,9.21305530371717,2.59383499546695,3.16047144152317,1.4777878513146,1.82139619220311,-0.359927470534904
"ZWE",1999,2.32206582832536,1.88575166039047,1.10928667364386,2.56418199336585,9.5727023137814,1.1017308220042,1.27116882497719,1.31653181511986,1.63787476793577,-0.827460474761163
"ZWE",2010,1.8436984987245,1.91944057949592,1.33964794221561,2.45386807346838,9.58258683422348,1.81995555946257,2.07197841640249,1.28482991980675,1.67417238293064,-0.413161539275368
"ZWE",2017,2.45794392523365,1.97960917587088,1.17332200509772,2.55904842820731,9.82922684791832,1.69923534409518,1.75700934579441,1.60577740016994,1.68054375531013,-0.482582837723024
